road_id,relation,elementType,elementId,source_contact,target_contact,xy_gap_m,hdg_gap_deg,z_gap_m,issue
42626,predecessor,junction,439,start,,,,,non_road_link
42626,successor,junction,435,end,,,,,non_road_link
42627,predecessor,junction,440,start,,,,,non_road_link
42627,successor,junction,439,end,,,,,non_road_link
42628,predecessor,junction,441,start,,,,,non_road_link
42628,successor,junction,440,end,,,,,non_road_link
42629,predecessor,junction,438,start,,,,,non_road_link
42629,successor,junction,441,end,,,,,non_road_link
42630,predecessor,junction,436,start,,,,,non_road_link
42630,successor,junction,442,end,,,,,non_road_link
42631,predecessor,junction,443,start,,,,,non_road_link
42631,successor,junction,444,end,,,,,non_road_link
42632,predecessor,junction,445,start,,,,,non_road_link
42632,successor,junction,443,end,,,,,non_road_link
42633,predecessor,junction,312,start,,,,,non_road_link
42633,successor,junction,446,end,,,,,non_road_link
42634,successor,junction,447,end,,,,,non_road_link
42635,predecessor,junction,168,start,,,,,non_road_link
42635,successor,junction,448,end,,,,,non_road_link
42636,predecessor,junction,449,start,,,,,non_road_link
42636,successor,junction,450,end,,,,,non_road_link
42637,predecessor,junction,451,start,,,,,non_road_link
42637,successor,junction,452,end,,,,,non_road_link
42638,predecessor,junction,453,start,,,,,non_road_link
42638,successor,junction,454,end,,,,,non_road_link
42639,predecessor,junction,455,start,,,,,non_road_link
42639,successor,junction,449,end,,,,,non_road_link
42640,predecessor,junction,456,start,,,,,non_road_link
42640,successor,junction,457,end,,,,,non_road_link
42641,predecessor,junction,458,start,,,,,non_road_link
42641,successor,junction,456,end,,,,,non_road_link
42642,predecessor,junction,459,start,,,,,non_road_link
42642,successor,junction,458,end,,,,,non_road_link
42643,predecessor,junction,460,start,,,,,non_road_link
42643,successor,junction,459,end,,,,,non_road_link
42644,predecessor,junction,461,start,,,,,non_road_link
42644,successor,junction,462,end,,,,,non_road_link
42645,predecessor,junction,463,start,,,,,non_road_link
42645,successor,junction,464,end,,,,,non_road_link
42646,predecessor,junction,465,start,,,,,non_road_link
42646,successor,junction,466,end,,,,,non_road_link
42647,predecessor,junction,467,start,,,,,non_road_link
42647,successor,junction,465,end,,,,,non_road_link
42648,predecessor,junction,468,start,,,,,non_road_link
42648,successor,junction,467,end,,,,,non_road_link
42649,predecessor,junction,469,start,,,,,non_road_link
42649,successor,junction,470,end,,,,,non_road_link
42650,predecessor,junction,471,start,,,,,non_road_link
42650,successor,junction,469,end,,,,,non_road_link
42651,predecessor,junction,472,start,,,,,non_road_link
42651,successor,junction,473,end,,,,,non_road_link
42652,predecessor,junction,474,start,,,,,non_road_link
42652,successor,junction,475,end,,,,,non_road_link
42653,predecessor,junction,476,start,,,,,non_road_link
42653,successor,junction,477,end,,,,,non_road_link
42654,predecessor,junction,478,start,,,,,non_road_link
42654,successor,junction,476,end,,,,,non_road_link
42655,predecessor,junction,479,start,,,,,non_road_link
42655,successor,junction,478,end,,,,,non_road_link
42656,predecessor,junction,480,start,,,,,non_road_link
42656,successor,junction,481,end,,,,,non_road_link
42657,predecessor,junction,482,start,,,,,non_road_link
42657,successor,junction,483,end,,,,,non_road_link
42658,predecessor,junction,484,start,,,,,non_road_link
42658,successor,junction,485,end,,,,,non_road_link
42659,predecessor,junction,486,start,,,,,non_road_link
42659,successor,junction,487,end,,,,,non_road_link
42660,predecessor,junction,486,start,,,,,non_road_link
42660,successor,junction,488,end,,,,,non_road_link
42661,predecessor,junction,36,start,,,,,non_road_link
42662,predecessor,junction,63,start,,,,,non_road_link
42662,successor,junction,36,end,,,,,non_road_link
42663,predecessor,junction,489,start,,,,,non_road_link
42663,successor,junction,490,end,,,,,non_road_link
42664,predecessor,junction,292,start,,,,,non_road_link
42664,successor,junction,491,end,,,,,non_road_link
42665,predecessor,junction,491,start,,,,,non_road_link
42665,successor,junction,492,end,,,,,non_road_link
42666,predecessor,junction,493,start,,,,,non_road_link
42666,successor,junction,494,end,,,,,non_road_link
42667,predecessor,junction,495,start,,,,,non_road_link
42667,successor,junction,493,end,,,,,non_road_link
42668,predecessor,junction,492,start,,,,,non_road_link
42668,successor,junction,495,end,,,,,non_road_link
42669,predecessor,junction,481,start,,,,,non_road_link
42669,successor,junction,492,end,,,,,non_road_link
42670,predecessor,junction,496,start,,,,,non_road_link
42670,successor,junction,497,end,,,,,non_road_link
42671,predecessor,junction,498,start,,,,,non_road_link
42672,predecessor,junction,499,start,,,,,non_road_link
42672,successor,junction,500,end,,,,,non_road_link
42673,predecessor,junction,501,start,,,,,non_road_link
42673,successor,junction,499,end,,,,,non_road_link
42674,predecessor,junction,502,start,,,,,non_road_link
42674,successor,junction,501,end,,,,,non_road_link
42675,predecessor,junction,503,start,,,,,non_road_link
42675,successor,junction,502,end,,,,,non_road_link
42676,predecessor,junction,504,start,,,,,non_road_link
42676,successor,junction,503,end,,,,,non_road_link
42677,predecessor,junction,504,start,,,,,non_road_link
42677,successor,junction,505,end,,,,,non_road_link
42678,predecessor,junction,506,start,,,,,non_road_link
42678,successor,junction,507,end,,,,,non_road_link
42679,predecessor,junction,508,start,,,,,non_road_link
42679,successor,junction,506,end,,,,,non_road_link
42680,predecessor,junction,509,start,,,,,non_road_link
42680,successor,junction,348,end,,,,,non_road_link
42681,predecessor,junction,510,start,,,,,non_road_link
42681,successor,junction,299,end,,,,,non_road_link
42682,predecessor,junction,511,start,,,,,non_road_link
42682,successor,junction,512,end,,,,,non_road_link
42683,predecessor,junction,513,start,,,,,non_road_link
42683,successor,junction,514,end,,,,,non_road_link
42684,predecessor,junction,515,start,,,,,non_road_link
42684,successor,junction,516,end,,,,,non_road_link
42685,predecessor,junction,517,start,,,,,non_road_link
42685,successor,junction,518,end,,,,,non_road_link
42686,predecessor,junction,519,start,,,,,non_road_link
42686,successor,junction,520,end,,,,,non_road_link
42687,predecessor,junction,521,start,,,,,non_road_link
42688,predecessor,junction,522,start,,,,,non_road_link
42688,successor,junction,521,end,,,,,non_road_link
42689,successor,junction,523,end,,,,,non_road_link
42690,predecessor,junction,524,start,,,,,non_road_link
42690,successor,junction,525,end,,,,,non_road_link
42691,predecessor,junction,526,start,,,,,non_road_link
42691,successor,junction,527,end,,,,,non_road_link
42692,predecessor,junction,528,start,,,,,non_road_link
42692,successor,junction,529,end,,,,,non_road_link
42693,predecessor,junction,504,start,,,,,non_road_link
42693,successor,junction,530,end,,,,,non_road_link
42694,predecessor,junction,531,start,,,,,non_road_link
42695,predecessor,junction,532,start,,,,,non_road_link
42695,successor,junction,533,end,,,,,non_road_link
42696,predecessor,junction,534,start,,,,,non_road_link
42696,successor,junction,33,end,,,,,non_road_link
42697,predecessor,junction,535,start,,,,,non_road_link
42697,successor,junction,536,end,,,,,non_road_link
42698,predecessor,junction,537,start,,,,,non_road_link
42698,successor,junction,538,end,,,,,non_road_link
42699,predecessor,junction,539,start,,,,,non_road_link
42700,predecessor,junction,540,start,,,,,non_road_link
42700,successor,junction,541,end,,,,,non_road_link
42701,predecessor,junction,405,start,,,,,non_road_link
42701,successor,junction,542,end,,,,,non_road_link
42702,predecessor,junction,543,start,,,,,non_road_link
42702,successor,junction,544,end,,,,,non_road_link
42703,predecessor,junction,314,start,,,,,non_road_link
42704,predecessor,junction,545,start,,,,,non_road_link
42704,successor,junction,546,end,,,,,non_road_link
42705,predecessor,junction,547,start,,,,,non_road_link
42705,successor,junction,548,end,,,,,non_road_link
42706,predecessor,junction,549,start,,,,,non_road_link
42706,successor,junction,550,end,,,,,non_road_link
42707,predecessor,junction,551,start,,,,,non_road_link
42707,successor,junction,549,end,,,,,non_road_link
42708,predecessor,junction,552,start,,,,,non_road_link
42708,successor,junction,551,end,,,,,non_road_link
42709,predecessor,junction,553,start,,,,,non_road_link
42709,successor,junction,552,end,,,,,non_road_link
42710,predecessor,junction,554,start,,,,,non_road_link
42710,successor,junction,555,end,,,,,non_road_link
42711,predecessor,junction,556,start,,,,,non_road_link
42711,successor,junction,554,end,,,,,non_road_link
42712,predecessor,junction,557,start,,,,,non_road_link
42712,successor,junction,558,end,,,,,non_road_link
42713,predecessor,junction,559,start,,,,,non_road_link
42713,successor,junction,560,end,,,,,non_road_link
42714,predecessor,junction,561,start,,,,,non_road_link
42714,successor,junction,559,end,,,,,non_road_link
42715,predecessor,junction,562,start,,,,,non_road_link
42715,successor,junction,561,end,,,,,non_road_link
42716,successor,junction,563,end,,,,,non_road_link
42717,predecessor,junction,564,start,,,,,non_road_link
42717,successor,junction,565,end,,,,,non_road_link
42718,predecessor,junction,566,start,,,,,non_road_link
42718,successor,junction,564,end,,,,,non_road_link
42719,predecessor,junction,567,start,,,,,non_road_link
42719,successor,junction,568,end,,,,,non_road_link
42720,predecessor,junction,569,start,,,,,non_road_link
42720,successor,junction,567,end,,,,,non_road_link
42721,predecessor,junction,570,start,,,,,non_road_link
42721,successor,junction,569,end,,,,,non_road_link
42722,predecessor,junction,346,start,,,,,non_road_link
42722,successor,junction,570,end,,,,,non_road_link
42723,predecessor,junction,571,start,,,,,non_road_link
42724,predecessor,junction,572,start,,,,,non_road_link
42724,successor,junction,573,end,,,,,non_road_link
42725,predecessor,junction,574,start,,,,,non_road_link
42725,successor,junction,575,end,,,,,non_road_link
42726,predecessor,junction,576,start,,,,,non_road_link
42726,successor,junction,577,end,,,,,non_road_link
42727,predecessor,junction,578,start,,,,,non_road_link
42727,successor,junction,579,end,,,,,non_road_link
42728,predecessor,junction,580,start,,,,,non_road_link
42728,successor,junction,581,end,,,,,non_road_link
42729,successor,junction,580,end,,,,,non_road_link
42730,predecessor,junction,98,start,,,,,non_road_link
42730,successor,junction,530,end,,,,,non_road_link
42731,predecessor,junction,582,start,,,,,non_road_link
42731,successor,junction,583,end,,,,,non_road_link
42732,predecessor,junction,584,start,,,,,non_road_link
42732,successor,junction,585,end,,,,,non_road_link
42733,predecessor,junction,585,start,,,,,non_road_link
42733,successor,junction,584,end,,,,,non_road_link
42734,successor,junction,586,end,,,,,non_road_link
42735,successor,junction,587,end,,,,,non_road_link
42736,predecessor,junction,588,start,,,,,non_road_link
42736,successor,junction,589,end,,,,,non_road_link
42737,predecessor,junction,587,start,,,,,non_road_link
42737,successor,junction,590,end,,,,,non_road_link
42738,predecessor,junction,591,start,,,,,non_road_link
42738,successor,junction,589,end,,,,,non_road_link
42739,predecessor,junction,202,start,,,,,non_road_link
42739,successor,junction,592,end,,,,,non_road_link
42740,predecessor,junction,593,start,,,,,non_road_link
42740,successor,junction,594,end,,,,,non_road_link
42741,predecessor,junction,595,start,,,,,non_road_link
42741,successor,junction,596,end,,,,,non_road_link
42742,predecessor,junction,592,start,,,,,non_road_link
42742,successor,junction,597,end,,,,,non_road_link
42743,predecessor,junction,598,start,,,,,non_road_link
42743,successor,junction,588,end,,,,,non_road_link
42744,predecessor,junction,599,start,,,,,non_road_link
42744,successor,junction,600,end,,,,,non_road_link
42745,predecessor,junction,601,start,,,,,non_road_link
42745,successor,junction,56,end,,,,,non_road_link
42746,predecessor,junction,602,start,,,,,non_road_link
42746,successor,junction,603,end,,,,,non_road_link
42747,predecessor,junction,604,start,,,,,non_road_link
42747,successor,junction,602,end,,,,,non_road_link
42748,predecessor,junction,605,start,,,,,non_road_link
42748,successor,junction,604,end,,,,,non_road_link
42749,predecessor,junction,606,start,,,,,non_road_link
42749,successor,junction,607,end,,,,,non_road_link
42750,predecessor,junction,606,start,,,,,non_road_link
42750,successor,junction,608,end,,,,,non_road_link
42751,predecessor,junction,609,start,,,,,non_road_link
42751,successor,junction,610,end,,,,,non_road_link
42752,predecessor,junction,611,start,,,,,non_road_link
42752,successor,junction,609,end,,,,,non_road_link
42753,predecessor,junction,610,start,,,,,non_road_link
42753,successor,junction,612,end,,,,,non_road_link
42754,predecessor,junction,613,start,,,,,non_road_link
42754,successor,junction,606,end,,,,,non_road_link
42755,predecessor,junction,614,start,,,,,non_road_link
42755,successor,junction,615,end,,,,,non_road_link
42756,predecessor,junction,616,start,,,,,non_road_link
42756,successor,junction,617,end,,,,,non_road_link
42757,predecessor,junction,618,start,,,,,non_road_link
42757,successor,junction,257,end,,,,,non_road_link
42758,predecessor,junction,619,start,,,,,non_road_link
42758,successor,junction,618,end,,,,,non_road_link
42759,predecessor,junction,620,start,,,,,non_road_link
42759,successor,junction,256,end,,,,,non_road_link
42760,predecessor,junction,621,start,,,,,non_road_link
42760,successor,junction,622,end,,,,,non_road_link
42761,predecessor,junction,623,start,,,,,non_road_link
42761,successor,junction,624,end,,,,,non_road_link
42762,predecessor,junction,625,start,,,,,non_road_link
42762,successor,junction,626,end,,,,,non_road_link
42763,predecessor,junction,149,start,,,,,non_road_link
42763,successor,junction,627,end,,,,,non_road_link
42764,predecessor,junction,628,start,,,,,non_road_link
42764,successor,junction,629,end,,,,,non_road_link
42765,predecessor,junction,630,start,,,,,non_road_link
42765,successor,junction,284,end,,,,,non_road_link
42766,predecessor,junction,631,start,,,,,non_road_link
42766,successor,junction,632,end,,,,,non_road_link
42767,predecessor,junction,181,start,,,,,non_road_link
42767,successor,junction,633,end,,,,,non_road_link
42768,predecessor,junction,634,start,,,,,non_road_link
42768,successor,junction,620,end,,,,,non_road_link
42769,predecessor,junction,635,start,,,,,non_road_link
42769,successor,junction,634,end,,,,,non_road_link
42770,successor,junction,636,end,,,,,non_road_link
42771,predecessor,junction,637,start,,,,,non_road_link
42771,successor,junction,638,end,,,,,non_road_link
42772,predecessor,junction,639,start,,,,,non_road_link
42772,successor,junction,637,end,,,,,non_road_link
42773,predecessor,junction,640,start,,,,,non_road_link
42773,successor,junction,641,end,,,,,non_road_link
42774,predecessor,junction,642,start,,,,,non_road_link
42774,successor,junction,643,end,,,,,non_road_link
