source_road,target_road,distance_m,heading_diff,reason
48863,69810,28.97,95.22,distance_exceeded (29.0m > 15.0m); heading_incompatible (95.2° > 15.0°)
46464,58183,4.3,168.56,heading_incompatible (168.6° > 15.0°)
45940,54115,9.64,75.62,heading_incompatible (75.6° > 15.0°)
43074,65976,20.04,35.09,distance_exceeded (20.0m > 15.0m); heading_incompatible (35.1° > 15.0°)
42279,62401,32.77,9.2,distance_exceeded (32.8m > 15.0m)
46487,55499,25.85,164.46,distance_exceeded (25.9m > 15.0m); heading_incompatible (164.5° > 15.0°)
43837,58722,0.2,174.97,heading_incompatible (175.0° > 15.0°)
45056,50857,21.52,0.0,distance_exceeded (21.5m > 15.0m)
48936,59413,6.62,94.04,heading_incompatible (94.0° > 15.0°)
49380,60885,37.87,84.31,distance_exceeded (37.9m > 15.0m); heading_incompatible (84.3° > 15.0°)
43790,53105,5.9,121.01,heading_incompatible (121.0° > 15.0°)
45092,56039,28.88,125.42,distance_exceeded (28.9m > 15.0m); heading_incompatible (125.4° > 15.0°)
45721,52429,0.2,171.97,heading_incompatible (172.0° > 15.0°)
45618,49750,22.95,0.0,distance_exceeded (22.9m > 15.0m)
47195,62252,34.93,62.0,distance_exceeded (34.9m > 15.0m); heading_incompatible (62.0° > 15.0°)
40135,50971,24.45,31.86,distance_exceeded (24.5m > 15.0m); heading_incompatible (31.9° > 15.0°)
44015,50257,10.81,22.33,heading_incompatible (22.3° > 15.0°)
43464,68127,16.62,69.63,distance_exceeded (16.6m > 15.0m); heading_incompatible (69.6° > 15.0°)
48378,63136,1.52,85.15,heading_incompatible (85.1° > 15.0°)
49027,65798,46.99,0.0,distance_exceeded (47.0m > 15.0m)
41234,54917,6.65,75.05,heading_incompatible (75.1° > 15.0°)
49584,72488,13.86,166.86,heading_incompatible (166.9° > 15.0°)
42263,62227,39.6,135.77,distance_exceeded (39.6m > 15.0m); heading_incompatible (135.8° > 15.0°)
47073,61460,19.65,13.83,distance_exceeded (19.7m > 15.0m)
42928,62684,0.2,112.58,heading_incompatible (112.6° > 15.0°)
41480,56767,16.06,0.0,distance_exceeded (16.1m > 15.0m)
44174,65920,22.53,0.0,distance_exceeded (22.5m > 15.0m)
47509,71970,4.39,81.79,heading_incompatible (81.8° > 15.0°)
41399,56430,34.39,176.51,distance_exceeded (34.4m > 15.0m); heading_incompatible (176.5° > 15.0°)
41834,59826,11.98,159.59,heading_incompatible (159.6° > 15.0°)
42096,55418,28.07,153.81,distance_exceeded (28.1m > 15.0m); heading_incompatible (153.8° > 15.0°)
42284,62436,35.77,140.3,distance_exceeded (35.8m > 15.0m); heading_incompatible (140.3° > 15.0°)
48132,66268,6.37,108.06,heading_incompatible (108.1° > 15.0°)
45012,56950,0.2,32.0,heading_incompatible (32.0° > 15.0°)
44298,56651,19.85,88.76,distance_exceeded (19.9m > 15.0m); heading_incompatible (88.8° > 15.0°)
45759,64571,20.37,0.0,distance_exceeded (20.4m > 15.0m)
42361,62365,0.2,173.82,heading_incompatible (173.8° > 15.0°)
42290,51017,1.56,65.42,heading_incompatible (65.4° > 15.0°)
46158,69451,23.92,0.0,distance_exceeded (23.9m > 15.0m)
43827,69740,6.58,117.49,heading_incompatible (117.5° > 15.0°)
46819,60446,2.09,161.71,heading_incompatible (161.7° > 15.0°)
47082,65313,0.2,16.28,heading_incompatible (16.3° > 15.0°)
42475,66117,15.87,167.12,distance_exceeded (15.9m > 15.0m); heading_incompatible (167.1° > 15.0°)
45782,67757,10.17,22.2,heading_incompatible (22.2° > 15.0°)
48465,53092,5.01,154.28,heading_incompatible (154.3° > 15.0°)
48725,57631,5.95,61.78,heading_incompatible (61.8° > 15.0°)
42283,62429,25.22,108.55,distance_exceeded (25.2m > 15.0m); heading_incompatible (108.6° > 15.0°)
43328,64055,14.74,174.39,heading_incompatible (174.4° > 15.0°)
47036,61794,36.87,133.56,distance_exceeded (36.9m > 15.0m); heading_incompatible (133.6° > 15.0°)
44492,68609,7.55,170.21,heading_incompatible (170.2° > 15.0°)
44191,72047,30.75,0.0,distance_exceeded (30.7m > 15.0m)
47476,58920,42.35,0.0,distance_exceeded (42.3m > 15.0m)
42052,61275,7.04,143.43,heading_incompatible (143.4° > 15.0°)
41245,62446,41.26,0.0,distance_exceeded (41.3m > 15.0m)
42610,64273,4.52,57.84,heading_incompatible (57.8° > 15.0°)
42365,65606,13.76,19.42,heading_incompatible (19.4° > 15.0°)
43485,51959,22.62,58.06,distance_exceeded (22.6m > 15.0m); heading_incompatible (58.1° > 15.0°)
44273,50315,15.8,141.96,distance_exceeded (15.8m > 15.0m); heading_incompatible (142.0° > 15.0°)
43705,58514,18.69,117.5,distance_exceeded (18.7m > 15.0m); heading_incompatible (117.5° > 15.0°)
45611,57870,8.95,15.99,heading_incompatible (16.0° > 15.0°)
42309,69143,8.5,165.78,heading_incompatible (165.8° > 15.0°)
42318,66907,45.81,0.0,distance_exceeded (45.8m > 15.0m)
48812,58974,13.23,168.72,heading_incompatible (168.7° > 15.0°)
43333,69352,3.83,130.56,heading_incompatible (130.6° > 15.0°)
46075,53692,0.47,107.94,heading_incompatible (107.9° > 15.0°)
45054,58925,26.78,78.91,distance_exceeded (26.8m > 15.0m); heading_incompatible (78.9° > 15.0°)
40559,62676,25.89,127.77,distance_exceeded (25.9m > 15.0m); heading_incompatible (127.8° > 15.0°)
40780,70916,8.15,41.53,heading_incompatible (41.5° > 15.0°)
49018,55797,17.08,34.84,distance_exceeded (17.1m > 15.0m); heading_incompatible (34.8° > 15.0°)
49420,69020,5.95,173.95,heading_incompatible (174.0° > 15.0°)
41000,53011,38.51,5.96,distance_exceeded (38.5m > 15.0m)
40218,58331,26.93,3.07,distance_exceeded (26.9m > 15.0m)
44194,66395,0.2,50.0,heading_incompatible (50.0° > 15.0°)
45727,54663,1.14,75.17,heading_incompatible (75.2° > 15.0°)
43565,63316,4.32,133.67,heading_incompatible (133.7° > 15.0°)
46766,62798,44.9,11.53,distance_exceeded (44.9m > 15.0m)
47249,60228,0.2,114.87,heading_incompatible (114.9° > 15.0°)
40637,62554,26.84,6.21,distance_exceeded (26.8m > 15.0m)
39968,50148,0.2,164.23,heading_incompatible (164.2° > 15.0°)
41173,54873,22.57,169.55,distance_exceeded (22.6m > 15.0m); heading_incompatible (169.5° > 15.0°)
44938,66435,18.69,170.25,distance_exceeded (18.7m > 15.0m); heading_incompatible (170.2° > 15.0°)
40795,59319,5.92,81.95,heading_incompatible (82.0° > 15.0°)
43410,72335,37.18,62.88,distance_exceeded (37.2m > 15.0m); heading_incompatible (62.9° > 15.0°)
47692,59654,0.2,164.6,heading_incompatible (164.6° > 15.0°)
40964,52843,17.52,90.05,distance_exceeded (17.5m > 15.0m); heading_incompatible (90.1° > 15.0°)
43653,71267,38.63,0.0,distance_exceeded (38.6m > 15.0m)
45479,52796,40.73,0.0,distance_exceeded (40.7m > 15.0m)
46590,63561,25.68,166.55,distance_exceeded (25.7m > 15.0m); heading_incompatible (166.6° > 15.0°)
41361,56240,7.43,151.71,heading_incompatible (151.7° > 15.0°)
45565,67825,0.2,36.9,heading_incompatible (36.9° > 15.0°)
44238,51281,7.04,107.83,heading_incompatible (107.8° > 15.0°)
41111,54147,25.7,157.68,distance_exceeded (25.7m > 15.0m); heading_incompatible (157.7° > 15.0°)
46604,59025,30.66,0.0,distance_exceeded (30.7m > 15.0m)
40594,61989,41.63,0.0,distance_exceeded (41.6m > 15.0m)
46899,71365,11.12,38.88,heading_incompatible (38.9° > 15.0°)
41163,66153,19.47,124.99,distance_exceeded (19.5m > 15.0m); heading_incompatible (125.0° > 15.0°)
41404,56380,47.58,0.0,distance_exceeded (47.6m > 15.0m)
40451,51023,27.28,36.97,distance_exceeded (27.3m > 15.0m); heading_incompatible (37.0° > 15.0°)
45011,57034,44.27,84.3,distance_exceeded (44.3m > 15.0m); heading_incompatible (84.3° > 15.0°)
49615,65921,26.52,0.0,distance_exceeded (26.5m > 15.0m)
41015,53280,4.12,58.08,heading_incompatible (58.1° > 15.0°)
42777,65162,3.7,148.84,heading_incompatible (148.8° > 15.0°)
41031,52752,19.22,83.12,distance_exceeded (19.2m > 15.0m); heading_incompatible (83.1° > 15.0°)
44307,65234,22.62,22.08,distance_exceeded (22.6m > 15.0m); heading_incompatible (22.1° > 15.0°)
41460,57239,18.66,97.17,distance_exceeded (18.7m > 15.0m); heading_incompatible (97.2° > 15.0°)
49118,58847,21.19,153.13,distance_exceeded (21.2m > 15.0m); heading_incompatible (153.1° > 15.0°)
43424,67834,20.78,148.85,distance_exceeded (20.8m > 15.0m); heading_incompatible (148.9° > 15.0°)
41748,59436,8.11,112.12,heading_incompatible (112.1° > 15.0°)
41572,64737,35.08,94.11,distance_exceeded (35.1m > 15.0m); heading_incompatible (94.1° > 15.0°)
40013,63658,26.8,1.69,distance_exceeded (26.8m > 15.0m)
48156,62104,28.73,46.4,distance_exceeded (28.7m > 15.0m); heading_incompatible (46.4° > 15.0°)
48758,67413,14.69,20.47,heading_incompatible (20.5° > 15.0°)
44851,59507,0.2,23.73,heading_incompatible (23.7° > 15.0°)
40214,57864,19.9,176.22,distance_exceeded (19.9m > 15.0m); heading_incompatible (176.2° > 15.0°)
44638,61124,23.93,0.0,distance_exceeded (23.9m > 15.0m)
45951,54216,48.87,30.08,distance_exceeded (48.9m > 15.0m); heading_incompatible (30.1° > 15.0°)
45336,71361,39.89,0.0,distance_exceeded (39.9m > 15.0m)
45048,51712,14.08,57.04,heading_incompatible (57.0° > 15.0°)
48728,57139,33.81,0.81,distance_exceeded (33.8m > 15.0m)
43077,65994,25.95,0.0,distance_exceeded (25.9m > 15.0m)
40462,51026,15.45,3.41,distance_exceeded (15.4m > 15.0m)
49064,57684,12.14,43.35,heading_incompatible (43.4° > 15.0°)
49089,49971,2.12,23.67,heading_incompatible (23.7° > 15.0°)
41090,54035,0.2,158.15,heading_incompatible (158.2° > 15.0°)
43877,51906,20.55,0.0,distance_exceeded (20.5m > 15.0m)
48525,49960,23.08,83.94,distance_exceeded (23.1m > 15.0m); heading_incompatible (83.9° > 15.0°)
40066,53787,20.43,0.0,distance_exceeded (20.4m > 15.0m)
40357,53126,13.67,168.02,heading_incompatible (168.0° > 15.0°)
49664,66732,16.54,64.23,distance_exceeded (16.5m > 15.0m); heading_incompatible (64.2° > 15.0°)
49491,66013,16.17,0.0,distance_exceeded (16.2m > 15.0m)
47381,63722,21.82,43.77,distance_exceeded (21.8m > 15.0m); heading_incompatible (43.8° > 15.0°)
42812,59303,47.83,166.54,distance_exceeded (47.8m > 15.0m); heading_incompatible (166.5° > 15.0°)
40932,52387,37.34,0.85,distance_exceeded (37.3m > 15.0m)
42236,57698,24.3,114.95,distance_exceeded (24.3m > 15.0m); heading_incompatible (114.9° > 15.0°)
44966,62057,0.33,66.84,heading_incompatible (66.8° > 15.0°)
47346,60145,0.2,118.16,heading_incompatible (118.2° > 15.0°)
46552,58605,10.03,162.48,heading_incompatible (162.5° > 15.0°)
44663,49886,16.43,167.41,distance_exceeded (16.4m > 15.0m); heading_incompatible (167.4° > 15.0°)
43347,62479,34.02,166.03,distance_exceeded (34.0m > 15.0m); heading_incompatible (166.0° > 15.0°)
43866,50693,2.61,46.31,heading_incompatible (46.3° > 15.0°)
45859,50339,0.4,99.75,heading_incompatible (99.8° > 15.0°)
41040,70864,23.7,170.22,distance_exceeded (23.7m > 15.0m); heading_incompatible (170.2° > 15.0°)
41333,55986,33.84,82.67,distance_exceeded (33.8m > 15.0m); heading_incompatible (82.7° > 15.0°)
41468,50647,46.01,2.3,distance_exceeded (46.0m > 15.0m)
47551,72029,7.74,16.52,heading_incompatible (16.5° > 15.0°)
43314,53088,9.11,25.97,heading_incompatible (26.0° > 15.0°)
45690,54429,1.26,164.94,heading_incompatible (164.9° > 15.0°)
43386,53728,33.1,25.28,distance_exceeded (33.1m > 15.0m); heading_incompatible (25.3° > 15.0°)
41433,64081,38.8,0.0,distance_exceeded (38.8m > 15.0m)
46995,54619,8.06,26.19,heading_incompatible (26.2° > 15.0°)
42126,61711,17.65,0.0,distance_exceeded (17.6m > 15.0m)
39890,68806,29.23,172.58,distance_exceeded (29.2m > 15.0m); heading_incompatible (172.6° > 15.0°)
48763,65670,35.79,0.0,distance_exceeded (35.8m > 15.0m)
42946,64679,0.4,132.76,heading_incompatible (132.8° > 15.0°)
42696,69186,33.42,0.0,distance_exceeded (33.4m > 15.0m)
43198,66795,9.49,147.84,heading_incompatible (147.8° > 15.0°)
47893,54469,0.2,129.47,heading_incompatible (129.5° > 15.0°)
40144,49900,9.68,129.66,heading_incompatible (129.7° > 15.0°)
41140,63878,1.54,57.84,heading_incompatible (57.8° > 15.0°)
42183,56593,33.08,0.0,distance_exceeded (33.1m > 15.0m)
47721,72225,0.2,86.7,heading_incompatible (86.7° > 15.0°)
47453,63241,2.98,77.46,heading_incompatible (77.5° > 15.0°)
40595,61464,9.46,76.82,heading_incompatible (76.8° > 15.0°)
49520,65448,0.2,102.26,heading_incompatible (102.3° > 15.0°)
43195,66951,1.09,167.28,heading_incompatible (167.3° > 15.0°)
49606,52962,22.24,174.02,distance_exceeded (22.2m > 15.0m); heading_incompatible (174.0° > 15.0°)
41564,57944,47.18,0.0,distance_exceeded (47.2m > 15.0m)
40239,55254,24.47,171.54,distance_exceeded (24.5m > 15.0m); heading_incompatible (171.5° > 15.0°)
47399,59588,2.94,117.99,heading_incompatible (118.0° > 15.0°)
48396,69696,5.95,44.83,heading_incompatible (44.8° > 15.0°)
43408,57551,6.77,175.43,heading_incompatible (175.4° > 15.0°)
48835,55168,0.53,97.56,heading_incompatible (97.6° > 15.0°)
45934,54057,10.36,123.36,heading_incompatible (123.4° > 15.0°)
42588,65542,47.77,0.0,distance_exceeded (47.8m > 15.0m)
42845,69038,31.93,16.4,distance_exceeded (31.9m > 15.0m); heading_incompatible (16.4° > 15.0°)
43226,67279,21.58,87.08,distance_exceeded (21.6m > 15.0m); heading_incompatible (87.1° > 15.0°)
44911,68167,5.24,22.3,heading_incompatible (22.3° > 15.0°)
42010,61031,0.2,92.62,heading_incompatible (92.6° > 15.0°)
44912,50701,46.32,58.64,distance_exceeded (46.3m > 15.0m); heading_incompatible (58.6° > 15.0°)
40287,69238,6.98,173.28,heading_incompatible (173.3° > 15.0°)
40319,50443,12.35,68.62,heading_incompatible (68.6° > 15.0°)
45904,67459,17.29,74.54,distance_exceeded (17.3m > 15.0m); heading_incompatible (74.5° > 15.0°)
42735,59346,15.74,5.97,distance_exceeded (15.7m > 15.0m)
42185,57419,36.34,0.0,distance_exceeded (36.3m > 15.0m)
43044,67791,2.13,81.57,heading_incompatible (81.6° > 15.0°)
47059,61916,44.45,0.0,distance_exceeded (44.5m > 15.0m)
46135,55643,39.8,7.53,distance_exceeded (39.8m > 15.0m)
39928,59113,5.02,66.35,heading_incompatible (66.4° > 15.0°)
40315,56937,0.2,72.56,heading_incompatible (72.6° > 15.0°)
40960,53013,15.23,102.21,distance_exceeded (15.2m > 15.0m); heading_incompatible (102.2° > 15.0°)
48898,56544,47.28,0.0,distance_exceeded (47.3m > 15.0m)
44819,50560,0.2,74.38,heading_incompatible (74.4° > 15.0°)
44959,63055,0.2,64.22,heading_incompatible (64.2° > 15.0°)
40722,55348,0.2,141.23,heading_incompatible (141.2° > 15.0°)
47169,50998,0.2,54.45,heading_incompatible (54.4° > 15.0°)
40848,52317,42.32,0.0,distance_exceeded (42.3m > 15.0m)
41712,58884,2.31,25.97,heading_incompatible (26.0° > 15.0°)
42913,63104,19.78,155.14,distance_exceeded (19.8m > 15.0m); heading_incompatible (155.1° > 15.0°)
48669,69476,17.33,123.45,distance_exceeded (17.3m > 15.0m); heading_incompatible (123.5° > 15.0°)
45793,52876,39.25,42.5,distance_exceeded (39.2m > 15.0m); heading_incompatible (42.5° > 15.0°)
46740,59937,27.45,86.36,distance_exceeded (27.4m > 15.0m); heading_incompatible (86.4° > 15.0°)
44898,59648,0.2,106.7,heading_incompatible (106.7° > 15.0°)
45655,52540,3.36,66.34,heading_incompatible (66.3° > 15.0°)
48651,68853,0.2,92.72,heading_incompatible (92.7° > 15.0°)
42076,61904,24.73,172.74,distance_exceeded (24.7m > 15.0m); heading_incompatible (172.7° > 15.0°)
42080,61541,45.14,97.78,distance_exceeded (45.1m > 15.0m); heading_incompatible (97.8° > 15.0°)
46289,58757,0.2,110.21,heading_incompatible (110.2° > 15.0°)
47630,66258,8.76,20.72,heading_incompatible (20.7° > 15.0°)
43930,65140,13.88,22.13,heading_incompatible (22.1° > 15.0°)
42553,72010,41.78,89.63,distance_exceeded (41.8m > 15.0m); heading_incompatible (89.6° > 15.0°)
47075,62000,19.52,148.13,distance_exceeded (19.5m > 15.0m); heading_incompatible (148.1° > 15.0°)
48338,67285,40.44,103.69,distance_exceeded (40.4m > 15.0m); heading_incompatible (103.7° > 15.0°)
40003,66497,0.77,162.58,heading_incompatible (162.6° > 15.0°)
46940,66035,39.38,0.0,distance_exceeded (39.4m > 15.0m)
49441,53568,14.13,100.29,heading_incompatible (100.3° > 15.0°)
45066,50886,45.07,0.0,distance_exceeded (45.1m > 15.0m)
42445,53379,11.9,166.25,heading_incompatible (166.3° > 15.0°)
42522,65574,6.31,95.54,heading_incompatible (95.5° > 15.0°)
40435,64804,39.65,170.93,distance_exceeded (39.7m > 15.0m); heading_incompatible (170.9° > 15.0°)
45133,69721,0.35,100.39,heading_incompatible (100.4° > 15.0°)
48596,67646,1.8,21.25,heading_incompatible (21.3° > 15.0°)
49467,69487,6.82,155.32,heading_incompatible (155.3° > 15.0°)
47180,54367,11.95,68.08,heading_incompatible (68.1° > 15.0°)
45099,58892,19.82,104.19,distance_exceeded (19.8m > 15.0m); heading_incompatible (104.2° > 15.0°)
45116,59557,9.47,93.09,heading_incompatible (93.1° > 15.0°)
43163,66846,0.2,119.98,heading_incompatible (120.0° > 15.0°)
41873,60101,9.37,162.18,heading_incompatible (162.2° > 15.0°)
42897,66227,39.51,162.89,distance_exceeded (39.5m > 15.0m); heading_incompatible (162.9° > 15.0°)
46783,64622,0.83,108.87,heading_incompatible (108.9° > 15.0°)
40628,50937,18.03,56.79,distance_exceeded (18.0m > 15.0m); heading_incompatible (56.8° > 15.0°)
45224,53333,47.4,0.0,distance_exceeded (47.4m > 15.0m)
40050,50541,32.77,55.3,distance_exceeded (32.8m > 15.0m); heading_incompatible (55.3° > 15.0°)
41556,56913,0.57,15.18,heading_incompatible (15.2° > 15.0°)
44856,51532,27.56,89.35,distance_exceeded (27.6m > 15.0m); heading_incompatible (89.3° > 15.0°)
44070,59669,5.95,107.23,heading_incompatible (107.2° > 15.0°)
40851,51887,30.04,101.84,distance_exceeded (30.0m > 15.0m); heading_incompatible (101.8° > 15.0°)
42535,62980,47.17,65.66,distance_exceeded (47.2m > 15.0m); heading_incompatible (65.7° > 15.0°)
41378,56303,20.32,0.0,distance_exceeded (20.3m > 15.0m)
49206,68722,1.02,42.72,heading_incompatible (42.7° > 15.0°)
42389,58980,19.9,75.44,distance_exceeded (19.9m > 15.0m); heading_incompatible (75.4° > 15.0°)
41946,60463,44.77,159.59,distance_exceeded (44.8m > 15.0m); heading_incompatible (159.6° > 15.0°)
46371,58222,3.55,174.42,heading_incompatible (174.4° > 15.0°)
40682,52787,40.73,0.0,distance_exceeded (40.7m > 15.0m)
45374,63143,34.91,0.0,distance_exceeded (34.9m > 15.0m)
40843,52278,43.2,0.0,distance_exceeded (43.2m > 15.0m)
47375,65644,7.92,22.56,heading_incompatible (22.6° > 15.0°)
47662,49867,7.57,16.74,heading_incompatible (16.7° > 15.0°)
45578,65316,45.94,117.87,distance_exceeded (45.9m > 15.0m); heading_incompatible (117.9° > 15.0°)
41172,54854,17.08,86.24,distance_exceeded (17.1m > 15.0m); heading_incompatible (86.2° > 15.0°)
48426,67515,28.86,15.82,distance_exceeded (28.9m > 15.0m); heading_incompatible (15.8° > 15.0°)
46485,55524,33.79,167.29,distance_exceeded (33.8m > 15.0m); heading_incompatible (167.3° > 15.0°)
48200,66517,0.65,70.7,heading_incompatible (70.7° > 15.0°)
49648,50537,2.99,46.52,heading_incompatible (46.5° > 15.0°)
43045,64352,1.53,46.82,heading_incompatible (46.8° > 15.0°)
39984,50225,20.24,109.63,distance_exceeded (20.2m > 15.0m); heading_incompatible (109.6° > 15.0°)
46356,55977,12.18,76.53,heading_incompatible (76.5° > 15.0°)
41972,60670,22.18,130.04,distance_exceeded (22.2m > 15.0m); heading_incompatible (130.0° > 15.0°)
43670,65535,47.28,0.0,distance_exceeded (47.3m > 15.0m)
43552,69448,15.02,2.06,distance_exceeded (15.0m > 15.0m)
45914,53548,9.93,175.17,heading_incompatible (175.2° > 15.0°)
48414,58525,17.06,0.0,distance_exceeded (17.1m > 15.0m)
42506,63585,6.43,178.07,heading_incompatible (178.1° > 15.0°)
45644,52983,20.41,58.93,distance_exceeded (20.4m > 15.0m); heading_incompatible (58.9° > 15.0°)
49715,61266,7.48,164.52,heading_incompatible (164.5° > 15.0°)
43715,68622,17.99,136.2,distance_exceeded (18.0m > 15.0m); heading_incompatible (136.2° > 15.0°)
42538,58351,30.54,0.0,distance_exceeded (30.5m > 15.0m)
46909,60894,13.13,108.8,heading_incompatible (108.8° > 15.0°)
40569,66447,3.82,154.32,heading_incompatible (154.3° > 15.0°)
45785,52994,22.44,75.83,distance_exceeded (22.4m > 15.0m); heading_incompatible (75.8° > 15.0°)
